epoch,train_loss,psnr,ssim,batches
1,0.042105538556185526,21.36855697631836,0.8475003838539124,782
2,0.0340482697457723,22.088645935058594,0.8655150532722473,782
3,0.03243013005703688,22.37881851196289,0.872025728225708,782
4,0.03151053929334635,22.55864906311035,0.8794659972190857,782
5,0.03086301588627231,22.435884475708008,0.8696666359901428,782
6,0.03044928137041495,22.040918350219727,0.8678317666053772,782
7,0.03001227821735546,23.002227783203125,0.8807690739631653,782
8,0.02970019484038853,21.919109344482422,0.87806636095047,782
9,0.029480505868068437,22.76403045654297,0.883497416973114,782
10,0.02928421216423783,22.13799476623535,0.8725965023040771,782
11,0.029110999056197646,22.745288848876953,0.8773086667060852,782
12,0.028948339490729676,22.491275787353516,0.8795972466468811,782
13,0.028847231562999662,22.295642852783203,0.8750059008598328,782
14,0.02865689480796342,21.750049591064453,0.871537983417511,782
15,0.028563471144193883,23.115161895751953,0.8860481381416321,782
16,0.028419300987649602,22.41815948486328,0.885766327381134,782
17,0.02827670408741516,22.65380096435547,0.8804175853729248,782
18,0.028219225380541113,22.840394973754883,0.8871715664863586,782
19,0.028113365933165678,22.692867279052734,0.8829070925712585,782
20,0.02813228063733148,22.851543426513672,0.8873911499977112,782
21,0.02803508995000816,23.11520767211914,0.8847268223762512,782
22,0.02799670825071652,22.703479766845703,0.8843212723731995,782
23,0.02793021223095753,22.747692108154297,0.884897768497467,782
24,0.027862861311858726,22.56720542907715,0.8818194270133972,782
25,0.027784372865677337,22.962589263916016,0.8863813281059265,782
26,0.02769967093063361,22.79857635498047,0.8841647505760193,782
27,0.027667452788452052,22.474605560302734,0.8705764412879944,782
28,0.02766127869382005,22.6285400390625,0.8858917355537415,782
29,0.027607772092018132,22.685365676879883,0.8793777823448181,782
30,0.027535323365627196,22.22395896911621,0.8855471611022949,782
31,0.027520488497450986,22.479524612426758,0.8833377957344055,782
32,0.027371434928358668,23.077415466308594,0.8886560797691345,782
33,0.027419791335378158,23.113508224487305,0.8829652667045593,782
34,0.027342445810165858,22.73703384399414,0.8712193965911865,782
35,0.027333455739061697,22.835094451904297,0.8816741108894348,782
36,0.027278055248739164,22.73693084716797,0.8776998519897461,782
37,0.027242224108513513,22.594303131103516,0.8805108666419983,782
38,0.02722372978811374,22.87350845336914,0.8826472759246826,782
