epoch,train_loss,psnr,ssim,batches
1,0.06852837846092784,16.611082077026367,0.7820515036582947,391
2,0.05055192478067811,17.585521697998047,0.8044946193695068,391
3,0.02989390478624255,18.662832260131836,0.8147426247596741,391
4,-0.01757147239968943,18.940711975097656,0.8304489254951477,391
5,-0.10081901630896437,14.088312149047852,0.6839246153831482,391
6,0.032467252117536406,16.318910598754883,0.7124353051185608,391
7,0.059208456848455056,17.203453063964844,0.775960385799408,391
8,0.01765818797680728,16.535316467285156,0.7969696521759033,391
9,0.02847480302071556,18.569204330444336,0.8274477124214172,391
10,0.001840195343460497,14.233616828918457,0.5141920447349548,391
11,0.024412532151221772,18.443771362304688,0.7854112982749939,391
12,-0.0051588944928801575,18.311052322387695,0.7962474822998047,391
13,-0.10104081437439488,16.04520606994629,0.7329564690589905,391
14,-0.3051547411081317,14.19093132019043,0.6593266129493713,391
15,-0.40049567466596964,15.26867961883545,0.742852509021759,391
16,-0.3028906861443997,15.943451881408691,0.7356988787651062,391
17,-0.2869998043584054,15.260623931884766,0.7224600911140442,391
18,-0.16184228230887057,15.86546516418457,0.7758730053901672,391
19,-0.2779426181455479,16.1745662689209,0.7923135757446289,391
20,-0.1326985607195236,15.494636535644531,0.7641730308532715,391
21,-0.2145403046494402,16.230514526367188,0.7786579132080078,391
22,-0.19219844316458687,15.927196502685547,0.7702221870422363,391
23,-0.2842472707376341,16.489831924438477,0.7853389382362366,391
24,-0.10868151160195241,15.529630661010742,0.768153190612793,391
25,-0.3908681228275761,15.899560928344727,0.7784912586212158,391
26,-0.3326667798111391,15.654107093811035,0.7601997256278992,391
27,-0.3017105177530776,16.41720199584961,0.7948629856109619,391
28,-0.24885897094483875,15.761550903320312,0.7400097846984863,391
29,-0.2539187140924775,15.817221641540527,0.7780616879463196,391
30,-0.1550321539511423,16.41398048400879,0.8002758622169495,391
31,-0.16814643249292013,16.279924392700195,0.7934455871582031,391
32,-0.3213605623754203,16.26871681213379,0.7983753681182861,391
33,-0.2731545980557647,16.102441787719727,0.796222448348999,391
34,-0.35902241189175704,16.257171630859375,0.7877681255340576,391
35,-0.27806098197760715,18.0650634765625,0.8245566487312317,391
36,-0.006060049931049499,19.17251968383789,0.8085916638374329,391
37,0.04783985125677436,19.35650062561035,0.8345015645027161,391
38,0.042382250090970484,19.271865844726562,0.8346043229103088,391
39,-0.0417340534674885,16.25110626220703,0.7545798420906067,391
40,-0.0455246106197443,17.81957244873047,0.8133932948112488,391
41,-0.07625624265693262,17.67366600036621,0.8309712409973145,391
42,-0.18305540887062507,16.675365447998047,0.7960343360900879,391
43,-0.17298094424731134,16.228517532348633,0.7694888710975647,391
44,-0.37849064353291334,14.509719848632812,0.7380742430686951,391
45,-0.3980384321211625,15.504371643066406,0.7840392589569092,391
46,-0.2684214030490126,15.43429946899414,0.7874865531921387,391
47,-0.40849359532403745,16.202653884887695,0.7572124004364014,391
48,-0.27684968263101395,15.275288581848145,0.7669842839241028,391
49,-0.3264713409163839,16.11196517944336,0.8057491183280945,391
50,-0.4052472110108837,16.51334571838379,0.804029643535614,391
51,-0.15158650700641257,17.76611328125,0.820805013179779,391
52,-0.13607129597526682,15.844354629516602,0.7938025593757629,391
53,-0.2111157834425073,16.358253479003906,0.8009977340698242,391
54,-0.12866829922827688,16.996828079223633,0.8034544587135315,391
55,-0.19092458744516685,16.93453025817871,0.8154020309448242,391
56,-0.07676065196175977,17.599857330322266,0.8123652935028076,391
57,-0.14803786911165623,17.77224349975586,0.8214375972747803,391
58,-0.15022148076168565,18.187623977661133,0.8105664253234863,391
59,-0.023183398949139563,18.053325653076172,0.8229212760925293,391
60,-0.0762401044933254,17.076679229736328,0.8260818123817444,391
61,-0.10436558518249094,16.724454879760742,0.7631029486656189,391
