epoch,train_loss,psnr,ssim,batches
1,0.025948544419930338,28.09046745300293,0.9578579068183899,782
2,0.017672310787541293,21.382671356201172,0.8441400527954102,782
3,0.01583360624737809,29.416500091552734,0.9704552292823792,782
4,0.01534555182563584,29.426624298095703,0.9720779061317444,782
5,0.016415258073378975,25.270172119140625,0.9258264899253845,782
6,0.015296763367712726,21.193164825439453,0.8494798541069031,782
7,0.014077233060684693,21.945207595825195,0.8619769215583801,782
8,0.014517326181268563,26.515043258666992,0.9578031897544861,782
9,0.014884053658017569,27.931896209716797,0.9631862640380859,782
10,0.014395888618496068,27.814149856567383,0.9603044390678406,782
11,0.01409991917705349,25.52400779724121,0.9342320561408997,782
12,0.0141738172027442,29.819738388061523,0.9741809964179993,782
13,0.014203100453328598,29.313961029052734,0.9738072752952576,782
14,0.01442646496819661,24.23516082763672,0.9278079867362976,782
15,0.014249622803943618,25.991802215576172,0.9370622634887695,782
16,0.014214930041214388,27.504322052001953,0.9669460654258728,782
17,0.013462519135011737,30.194969177246094,0.9774104952812195,782
18,0.012907092730440866,31.433012008666992,0.9811798930168152,782
19,0.012983788998471215,31.080448150634766,0.980599582195282,782
20,0.013152280637203619,29.73670196533203,0.9772140979766846,782
21,0.01362259120887617,31.31052017211914,0.9798220992088318,782
22,0.01302527244169446,30.973337173461914,0.9817159175872803,782
23,0.013616567153943335,25.61256217956543,0.9381658434867859,782
24,0.01358614490299588,29.614818572998047,0.9757009148597717,782
25,0.012693856325348281,22.273386001586914,0.8717232346534729,782
26,0.01360248620389625,26.023033142089844,0.9407238960266113,782
27,0.012984005897484548,28.18035316467285,0.9584420323371887,782
28,0.013705560839568238,25.633522033691406,0.9389476776123047,782
29,0.012916726731311749,30.872257232666016,0.9789314866065979,782
30,0.012472324169483845,28.192150115966797,0.967562198638916,782
31,0.013277972689913133,29.32676124572754,0.9789714217185974,782
32,0.013476808703101962,31.577299118041992,0.9818863272666931,782
33,0.012776062103307537,22.18794822692871,0.8691039085388184,782
34,0.012814931813246378,29.920671463012695,0.9677011966705322,782
35,0.012210923475701638,25.711284637451172,0.9367851614952087,782
36,0.012379305059676203,31.369035720825195,0.9769611954689026,782
37,0.013367040011355334,30.100440979003906,0.9750685691833496,782
38,0.012895434073891843,31.174556732177734,0.9811878800392151,782
39,0.01267572986843336,28.87932014465332,0.9672684669494629,782
40,0.012007972460163906,21.863515853881836,0.8732193112373352,782
41,0.012296579203263516,31.490251541137695,0.981175422668457,782
42,0.012240280478220919,25.44397735595703,0.9364840984344482,782
43,0.012493803700291649,26.175058364868164,0.9401294589042664,782
44,0.012868833715629661,25.740859985351562,0.9344582557678223,782
45,0.012423049597500745,21.77501678466797,0.8702548146247864,782
46,0.01189765123688542,29.120759963989258,0.968549907207489,782
47,0.012615152965466519,30.781631469726562,0.9791962504386902,782
48,0.012245862239488231,30.572174072265625,0.9767768979072571,782
49,0.011968078803035248,22.193885803222656,0.8674244284629822,782
50,0.011940460420771005,28.711050033569336,0.9658443927764893,782
51,0.012668031269608214,25.890716552734375,0.9403555393218994,782
52,0.012774459618117536,29.070032119750977,0.9687695503234863,782
53,0.011890458810986364,28.928916931152344,0.9658196568489075,782
54,0.012410823022648978,22.382476806640625,0.8723791241645813,782
55,0.01226430844731124,31.30605697631836,0.9810023903846741,782
56,0.012085691872088578,32.186134338378906,0.9836454391479492,782
57,0.01193454269977177,30.57182502746582,0.9779890179634094,782
58,0.012143574788740091,26.105134963989258,0.9398002028465271,782
59,0.011156664811708319,31.144142150878906,0.9792813658714294,782
60,0.01214444503286982,30.58487319946289,0.976970374584198,782
61,0.01308092349500674,28.447778701782227,0.964323103427887,782
62,0.012204408307995676,31.747722625732422,0.9829785227775574,782
63,0.01218058777612198,26.07307243347168,0.945452868938446,782
64,0.011751453664339603,30.85599136352539,0.9798164367675781,782
65,0.012782090041926965,30.60102081298828,0.9766084551811218,782
66,0.012078009808109715,28.885414123535156,0.9708879590034485,782
67,0.011601443434922535,25.886886596679688,0.9378028512001038,782
68,0.012138320765484248,28.892032623291016,0.9695277810096741,782
69,0.01189486307355211,31.954069137573242,0.9829946160316467,782
70,0.012892166909444934,22.46044158935547,0.8818432688713074,782
71,0.011948838763003287,22.605815887451172,0.8743553161621094,782
72,0.012427197238120734,22.575519561767578,0.8819410800933838,782
73,0.011840055228920792,21.964357376098633,0.8704743385314941,782
74,0.011750890819482086,26.36115837097168,0.9416349530220032,782
75,0.01241494157432538,30.46026039123535,0.9772145748138428,782
76,0.011850017295909754,30.858421325683594,0.9774044156074524,782
77,0.01151783399782894,31.011083602905273,0.9799699187278748,782
78,0.011831622820257036,22.071474075317383,0.8726146221160889,782
79,0.012043600882608396,26.270999908447266,0.9407513737678528,782
80,0.011815732745739544,26.20233917236328,0.9408891797065735,782
81,0.012055652148490461,22.5635986328125,0.8807135224342346,782
82,0.011989726697790254,31.05838966369629,0.9802059531211853,782
83,0.012255730671936747,31.228830337524414,0.9809581637382507,782
84,0.011863593818069628,31.056615829467773,0.9788530468940735,782
85,0.011520958708627793,32.592506408691406,0.9845934510231018,782
86,0.012006718830010185,29.272735595703125,0.9687163233757019,782
87,0.011735237945500009,22.933568954467773,0.871770441532135,782
88,0.011925235065533911,30.796911239624023,0.9773916602134705,782
89,0.011996741577223077,26.09178924560547,0.9409105181694031,782
90,0.0115356935477575,28.78244400024414,0.9639811515808105,782
91,0.012217498520184356,31.4100284576416,0.9795994162559509,782
92,0.011979737266650439,31.211013793945312,0.9814037680625916,782
93,0.012074363166335351,29.523422241210938,0.9710157513618469,782
94,0.011860666518478329,30.613922119140625,0.9773004651069641,782
95,0.011838957505977101,31.44146728515625,0.9825653433799744,782
96,0.011959314142065624,32.04281997680664,0.9835572242736816,782
97,0.01137444925139589,31.20661735534668,0.9813146591186523,782
98,0.012316155200347761,31.395790100097656,0.9786013960838318,782
99,0.01181875714791648,22.624292373657227,0.8721225261688232,782
100,0.011917740648166964,29.79020118713379,0.9777945876121521,782
