epoch,train_loss,psnr,ssim,batches
1,0.021998109349556972,28.4017276763916,0.9619072079658508,391
2,0.009694771577968546,27.571613311767578,0.9581401348114014,391
3,0.00848535380785918,24.96831512451172,0.9286038875579834,391
4,0.0074358244749295815,28.796207427978516,0.9671230912208557,391
5,0.007179548819799481,31.368431091308594,0.984254777431488,391
6,0.007630013466557807,24.9875431060791,0.9355815052986145,391
7,0.006838845598208897,25.24703025817871,0.9356064796447754,391
8,0.006602383785597656,32.78419876098633,0.9878008961677551,391
9,0.007061111922387767,31.48040008544922,0.9834306240081787,391
10,0.0063082114686174775,29.523317337036133,0.9706589579582214,391
11,0.00620783992109301,29.642107009887695,0.9721289277076721,391
12,0.006598378052873075,33.54446029663086,0.9878531098365784,391
13,0.005777797029327477,31.419940948486328,0.9860532879829407,391
14,0.006386720303558004,29.462053298950195,0.9729674458503723,391
15,0.006423159144864039,29.412906646728516,0.9732486605644226,391
16,0.005809888374977423,33.97056198120117,0.9896489977836609,391
17,0.005456747225773952,32.54948425292969,0.9866194725036621,391
18,0.005833820017683499,29.039838790893555,0.9728214144706726,391
19,0.006005207192786324,30.01573371887207,0.9737911820411682,391
20,0.005298384004975181,34.01816177368164,0.991276204586029,391
21,0.005572171473894697,31.75055694580078,0.9851431846618652,391
22,0.005628613594030995,25.65850067138672,0.9423818588256836,391
23,0.005693966379005681,33.63593673706055,0.988085925579071,391
24,0.005482287026460633,31.99102783203125,0.9902949333190918,391
25,0.005341919793156655,34.758445739746094,0.9905111193656921,391
26,0.005209358509980104,31.59499740600586,0.9905505180358887,391
27,0.005703309214438128,29.729427337646484,0.9759755730628967,391
28,0.005156045149871246,32.23375701904297,0.987606942653656,391
29,0.005310181881148663,31.800582885742188,0.9878513216972351,391
30,0.004902283562516408,34.91742706298828,0.9930577278137207,391
31,0.005195754003482382,31.997989654541016,0.9898092150688171,391
32,0.004717067280627044,30.1713924407959,0.9777234196662903,391
33,0.005467651492875555,30.472925186157227,0.9769715666770935,391
34,0.0051375510879075326,30.45781898498535,0.9771403670310974,391
35,0.00516865843379408,34.73097610473633,0.9904840588569641,391
36,0.005047266530242208,33.758243560791016,0.987989604473114,391
37,0.005291053739464496,35.10100555419922,0.9922847151756287,391
38,0.004787017144691532,26.688491821289062,0.9483329653739929,391
39,0.004741691553410228,32.4627571105957,0.9875707030296326,391
40,0.00520543539432137,26.455249786376953,0.9471175074577332,391
41,0.004838558965507904,34.315574645996094,0.9929111003875732,391
42,0.004659858787113139,32.86808776855469,0.9926691651344299,391
43,0.004849590039561929,34.10154342651367,0.9899302124977112,391
44,0.004813253058685118,32.980812072753906,0.9870830178260803,391
45,0.004681413878312768,34.58814239501953,0.9920761585235596,391
46,0.004486118082154799,26.796875,0.9488136172294617,391
47,0.004830311673879147,35.3563117980957,0.9934298992156982,391
48,0.005129311022067638,30.306198120117188,0.9783889651298523,391
49,0.005081855316522539,32.869300842285156,0.9875587821006775,391
50,0.004487412828949692,26.583778381347656,0.9497385025024414,391
51,0.004792127329224954,32.182735443115234,0.9877169132232666,391
52,0.004467164565537534,26.641014099121094,0.9499780535697937,391
53,0.004657780152836057,30.122663497924805,0.9781703352928162,391
54,0.004582724560176015,36.646400451660156,0.9941325783729553,391
55,0.0044712256535987755,35.64838790893555,0.9926274418830872,391
56,0.00460459815029798,34.463661193847656,0.9917276501655579,391
57,0.0046757624500676455,33.57880783081055,0.9892794489860535,391
58,0.004930126722520955,36.19915008544922,0.9934740662574768,391
59,0.004367970540533628,34.25645446777344,0.9939556121826172,391
60,0.004822963098114085,34.89472198486328,0.9926581382751465,391
61,0.004833384280931443,30.785133361816406,0.9787912964820862,391
62,0.004204252158062975,35.23301696777344,0.9927398562431335,391
63,0.004450627861072874,27.1328067779541,0.9497060179710388,391
