epoch,train_loss,psnr,ssim,batches
1,0.026659661839666116,27.489643096923828,0.9539640545845032,391
2,0.013665170348046915,29.067514419555664,0.9697351455688477,391
3,0.012090744189870403,26.718914031982422,0.9671133160591125,391
4,0.011595982413910463,28.025304794311523,0.971372127532959,391
5,0.010017394446089026,29.726125717163086,0.9794847965240479,391
6,0.011104310219607238,30.582706451416016,0.9797672629356384,391
7,0.009877188354516234,31.060073852539062,0.9814527034759521,391
8,0.010179605352265947,29.39706039428711,0.9734148383140564,391
9,0.009314268419538122,31.227642059326172,0.9847681522369385,391
10,0.009804809866163432,27.17032241821289,0.9546587467193604,391
11,0.009118924381883095,29.881816864013672,0.9819862246513367,391
12,0.008623305464025273,29.705402374267578,0.9764375686645508,391
13,0.009025323208864502,23.603761672973633,0.9056331515312195,391
14,0.009122859381134515,27.44840431213379,0.9724000096321106,391
15,0.009239604982459331,24.020750045776367,0.9087157249450684,391
16,0.008894776112026038,23.779586791992188,0.911383330821991,391
17,0.008715852830068344,23.764366149902344,0.9122715592384338,391
18,0.008961689528649496,27.479572296142578,0.9599354863166809,391
19,0.008823974338500663,30.14435577392578,0.9713050723075867,391
20,0.008105156885440964,31.289142608642578,0.9809182286262512,391
21,0.008910608583885005,27.700300216674805,0.959388256072998,391
22,0.008351754519226188,31.28640365600586,0.9871208667755127,391
23,0.008387449844156765,32.062400817871094,0.9852395057678223,391
24,0.00839027176882662,23.88391876220703,0.9132535457611084,391
25,0.008432529368878477,24.00792694091797,0.910902202129364,391
26,0.00876797932078657,24.116870880126953,0.915708601474762,391
27,0.007621793350314393,31.0831241607666,0.98117995262146,391
28,0.008113739853057906,24.347219467163086,0.912731945514679,391
29,0.008269435167550812,26.238311767578125,0.9593097567558289,391
30,0.007798327256918258,31.893329620361328,0.9860402941703796,391
31,0.007899445707878799,28.060436248779297,0.9615435600280762,391
32,0.008608411763535093,24.382448196411133,0.9172425866127014,391
33,0.00836150090345908,32.7681884765625,0.9882209300994873,391
34,0.007750960148494605,33.10408020019531,0.9896941184997559,391
35,0.008399163727122157,31.015018463134766,0.9806577563285828,391
36,0.008037038639907146,28.27560806274414,0.9617469906806946,391
37,0.008017205402774312,28.303319931030273,0.9637749195098877,391
38,0.007335431716593025,33.5599365234375,0.9903712868690491,391
39,0.007702315676078448,32.72517776489258,0.9871330857276917,391
40,0.008243250336064517,24.56510353088379,0.9160282015800476,391
41,0.007401016794497628,32.888954162597656,0.9873991012573242,391
