epoch,train_loss,psnr,ssim,batches
1,0.05992219517545779,13.777874946594238,0.6623212695121765,391
2,0.051321545925439166,18.405773162841797,0.8480530381202698,391
3,0.04643354948152743,17.121002197265625,0.7123200297355652,391
4,0.03853734719621785,18.91139793395996,0.8482964038848877,391
5,-0.02363798110043187,17.268688201904297,0.7994670271873474,391
6,0.017470868977258348,18.232717514038086,0.8006828427314758,391
7,-0.004924151942829418,16.446331024169922,0.7732754349708557,391
8,-0.03812087580914159,16.471342086791992,0.679603099822998,391
9,-0.048404113347868406,18.237205505371094,0.8412401676177979,391
10,-0.0834526001556736,17.238492965698242,0.767777144908905,391
11,-0.22471871434965784,17.189716339111328,0.8162321448326111,391
12,-0.12214228161551116,16.591909408569336,0.8213097453117371,391
13,-0.16079083223210272,16.928302764892578,0.8282051682472229,391
14,-0.2679918716921259,16.965024948120117,0.7756207585334778,391
15,-0.09369982480812256,19.117219924926758,0.8485552668571472,391
16,-0.19790670914632624,16.808080673217773,0.8486542701721191,391
17,-0.20587807211458034,16.438488006591797,0.7635133862495422,391
18,-0.2314896617832658,16.24920082092285,0.8113303780555725,391
19,-0.11475491555898315,17.956737518310547,0.8124897480010986,391
20,-0.06695667269360989,17.70881462097168,0.8213176727294922,391
21,-0.2999981101006841,15.98392391204834,0.7461380958557129,391
22,-0.2366026228894015,17.214540481567383,0.8212523460388184,391
23,-0.3075826811911467,16.224735260009766,0.7885153293609619,391
24,-0.1377142882891609,16.423479080200195,0.8142390251159668,391
25,-0.20867414345316912,16.691190719604492,0.774442195892334,391
26,-0.2149718232748225,14.039276123046875,0.6362016797065735,391
27,-0.296459410289574,14.802959442138672,0.6833459734916687,391
28,-0.3847189982304983,14.678927421569824,0.7025421261787415,391
29,-0.333735862930241,16.019073486328125,0.7738435864448547,391
30,-0.22425762566087573,15.898118019104004,0.6817688941955566,391
31,-0.31494153597299246,17.788421630859375,0.8400778770446777,391
32,-0.1998561868822807,17.252857208251953,0.7995479106903076,391
33,-0.13481949720545994,16.766494750976562,0.8052160739898682,391
34,-0.24944371961371598,17.46427345275879,0.8342046141624451,391
35,-0.1747229258313089,17.23188018798828,0.8407830595970154,391
36,-0.11111107362848718,17.7138729095459,0.8289793133735657,391
37,-0.3555479671620309,16.213214874267578,0.8062127232551575,391
38,-0.2921089816462163,16.892009735107422,0.7717689871788025,391
39,-0.14641335885257215,14.538379669189453,0.7570458054542542,391
40,-0.18829299372327907,16.628915786743164,0.8182587623596191,391
41,-0.20327892325237354,15.435891151428223,0.7053833603858948,391
42,-0.1925403710628581,17.986053466796875,0.8109675049781799,391
43,-0.03211128778631806,18.244319915771484,0.8481559753417969,391
44,-0.23326117140086144,17.127229690551758,0.8485918045043945,391
45,-0.22510398480126545,17.39499855041504,0.801009476184845,391
46,-0.15373930655410298,16.04854393005371,0.705329179763794,391
47,-0.21284760375890663,17.428638458251953,0.8558405041694641,391
48,-0.3057518766864258,16.0782470703125,0.7598567605018616,391
49,-0.2455128707096476,16.932172775268555,0.8435373902320862,391
50,-0.21480880933873298,15.294530868530273,0.7007386684417725,391
51,-0.1313068054859405,18.0496768951416,0.8503769040107727,391
52,-0.13497566112824488,16.891782760620117,0.8183324933052063,391
53,-0.09110342528042205,18.070281982421875,0.8542198538780212,391
54,-0.23700734439646573,17.87186622619629,0.7999956011772156,391
55,-0.07977358470349323,18.380126953125,0.8650591969490051,391
56,-0.1069429324537306,16.49380874633789,0.784086287021637,391
57,-0.20075261944909686,16.06485939025879,0.7231658101081848,391
58,-0.07929248665280812,17.659896850585938,0.8425045013427734,391
59,-0.17352913573617712,15.558929443359375,0.710456132888794,391
60,-0.2960763484932711,17.090702056884766,0.8451981544494629,391
61,-0.15763585738685276,16.18165397644043,0.8323195576667786,391
62,-0.19786457111225333,16.779769897460938,0.8431835770606995,391
63,-0.23214563274103434,17.26832389831543,0.8010522723197937,391
64,-0.1530965942534549,17.137619018554688,0.8477096557617188,391
65,-0.22542137086458142,18.179128646850586,0.8538484573364258,391
66,-0.14859430642936694,17.074506759643555,0.7988176345825195,391
67,-0.16544970418409924,15.53599739074707,0.778511106967926,391
68,-0.18491275340814115,17.054439544677734,0.8341922163963318,391
69,-0.12740415725452098,17.857864379882812,0.8545804619789124,391
70,-0.07815377004301685,19.365652084350586,0.8685413002967834,391
71,-0.13548959669945262,17.645036697387695,0.8579263687133789,391
72,-0.1727314143622642,18.024045944213867,0.8593630790710449,391
73,-0.00568038660823308,19.01795196533203,0.8479387760162354,391
74,0.023649578526987673,19.663867950439453,0.8639400005340576,391
75,-0.10443241555658181,18.138080596923828,0.8632409572601318,391
76,-0.09670740771917222,18.593774795532227,0.8667038083076477,391
77,-0.05147679607667353,18.33814239501953,0.818631112575531,391
78,-0.08216407249831711,19.761329650878906,0.8763625025749207,391
79,-0.12354556268290676,15.613290786743164,0.7035538554191589,391
80,-0.1745613127044114,16.082050323486328,0.7956501841545105,391
81,-0.05432909059569316,17.09736442565918,0.8649845123291016,391
82,-0.12096622874817389,17.492286682128906,0.8357526659965515,391
83,-0.1722665381215303,17.1623477935791,0.8401579856872559,391
84,-0.16124194572486764,18.865703582763672,0.857573926448822,391
85,-0.15559262383248076,18.73114013671875,0.8462581634521484,391
86,-0.04403339656393813,16.9169921875,0.7384399771690369,391
87,-0.1141127117152047,16.007984161376953,0.7318153977394104,391
88,-0.0008095326414212699,19.323680877685547,0.8788368105888367,391
89,-0.01607449337377992,16.863052368164062,0.7394960522651672,391
90,-0.15483070596876314,17.40224266052246,0.8378381729125977,391
91,-0.21656359497891248,17.063920974731445,0.8080534338951111,391
92,-0.2526518215122811,15.865798950195312,0.8270696997642517,391
93,-0.1492098840775297,18.700645446777344,0.8749333024024963,391
94,-0.12694421122708094,18.701539993286133,0.8126294016838074,391
95,-0.08777858355961492,18.03837013244629,0.8534315228462219,391
96,-0.10325388751966912,18.376441955566406,0.8755146861076355,391
97,-0.040293466006798666,17.123300552368164,0.8167030811309814,391
98,-0.15775525999372192,17.97957420349121,0.8490837216377258,391
99,-0.12549426826908042,17.849767684936523,0.8503261208534241,391
100,-0.1837572344945615,17.35836410522461,0.8549299240112305,391
