epoch,train_loss,psnr,ssim,batches
1,0.0220109394684796,28.355253219604492,0.9619577527046204,391
2,0.009666377260490223,27.528911590576172,0.9573851227760315,391
3,0.008471840534054333,25.06324577331543,0.9286691546440125,391
4,0.0074260656083541,28.841049194335938,0.9678120613098145,391
5,0.007181261404705665,31.397436141967773,0.9844452738761902,391
6,0.007623773022338062,24.99789810180664,0.9345595836639404,391
7,0.006849471258137689,25.348474502563477,0.9361645579338074,391
8,0.006611005260782969,32.695098876953125,0.9874523282051086,391
9,0.007070311090892271,31.54172134399414,0.9836950302124023,391
10,0.006312546194018915,29.468952178955078,0.9704303741455078,391
11,0.006207006690485398,29.635583877563477,0.9722418189048767,391
12,0.00660182491166379,33.494224548339844,0.9878573417663574,391
13,0.005789209047661108,31.394365310668945,0.9858574271202087,391
14,0.006390099014129366,29.54958152770996,0.9732597470283508,391
15,0.00642291193916117,29.26906967163086,0.97332364320755,391
16,0.005807658518685976,33.720619201660156,0.9895339012145996,391
17,0.005458313939899987,32.60120391845703,0.9867963790893555,391
18,0.005834997587842043,29.017446517944336,0.972755491733551,391
19,0.006001333680773235,30.120983123779297,0.9740195274353027,391
20,0.005276902171764094,33.737056732177734,0.9911819100379944,391
21,0.005554994892464746,31.630088806152344,0.985131025314331,391
22,0.005606904585102616,25.792850494384766,0.9434399008750916,391
23,0.005669947540628083,33.836124420166016,0.9888598322868347,391
24,0.0054661000925747445,32.232460021972656,0.990140438079834,391
25,0.005315031805683089,34.46841049194336,0.9906142354011536,391
26,0.005191373212746514,31.77055549621582,0.9908857345581055,391
27,0.005661740909804544,29.786470413208008,0.9762520790100098,391
28,0.005126028001020231,32.466148376464844,0.9877768158912659,391
29,0.005273452089966067,32.05302810668945,0.9880437254905701,391
30,0.004867645316397595,34.798519134521484,0.9930958151817322,391
31,0.005144153776711992,32.582977294921875,0.9903629422187805,391
32,0.004690787712971935,30.405607223510742,0.9778657555580139,391
33,0.005409397788957962,30.410152435302734,0.9767312407493591,391
34,0.005096249606000626,30.653417587280273,0.9770854115486145,391
35,0.005137733717644325,34.96417236328125,0.9907968044281006,391
36,0.0049966090296864355,33.80942916870117,0.9881471991539001,391
37,0.0052492520015667695,35.44169998168945,0.992866575717926,391
38,0.004748381587052646,26.733951568603516,0.9492147564888,391
39,0.004691160974435775,32.6522102355957,0.9878609776496887,391
40,0.005170621318490151,26.50640106201172,0.9474560618400574,391
41,0.004808733647670168,34.94062805175781,0.9932739734649658,391
42,0.004627221155866428,32.83744430541992,0.9926511645317078,391
43,0.00481781331659116,34.101478576660156,0.9900558590888977,391
44,0.004770263361677889,33.04846954345703,0.9872734546661377,391
45,0.004634131593486804,34.93647003173828,0.9923799633979797,391
46,0.004458670138769671,26.883460998535156,0.9493938088417053,391
47,0.004810318563674169,35.51515579223633,0.9935789108276367,391
48,0.005096111965873052,30.201171875,0.9784107208251953,391
49,0.005046517138614717,32.83668518066406,0.9878923296928406,391
50,0.004458370046866367,26.609067916870117,0.9496392607688904,391
51,0.0047585151638821375,32.30368423461914,0.9878727793693542,391
52,0.004438196452718009,26.649860382080078,0.9505088925361633,391
